Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Stock_Symbol,Sentiment_Score,Title,Target
2025-01-07,1217.1388288273843,1239.5493228115217,1216.3918123612464,1235.913818359375,10070505,0.0,0.0,RELIANCE,0.6785224705883903,New regulatory norms for energy sector impact RELIANCE (Ref: 386),1
2025-01-08,1244.0314575822304,1265.9937909556584,1240.395953024955,1260.4658203125,19346579,0.0,0.0,RELIANCE,0.24625011597620028,RELIANCE reaches new production milestone (Ref: 830),0
2025-01-09,1261.9598138402198,1264.6988742096441,1243.0852464738894,1249.758544921875,12794704,0.0,0.0,RELIANCE,-0.7308169945342574,RELIANCE announces investment in green energy (Ref: 783),0
2025-01-10,1248.8621307808614,1251.750618829338,1231.0831628192257,1236.959716796875,8120332,0.0,0.0,RELIANCE,0.7266130236526802,RELIANCE reaches new production milestone (Ref: 360),0
2025-01-13,1225.1070543419412,1240.2963897717905,1221.5213994754447,1234.9178466796875,13764861,0.0,0.0,RELIANCE,-0.33160988095153066,RELIANCE announces investment in green energy (Ref: 924),0
2025-01-14,1239.1509590647415,1248.3641626627486,1222.3680125031533,1233.822265625,13095266,0.0,0.0,RELIANCE,0.5399540440867141,Global oil prices impact RELIANCE refining margins (Ref: 717),1
2025-01-15,1239.9974688456068,1251.9995818882041,1236.90982514039,1247.2186279296875,9578856,0.0,0.0,RELIANCE,-0.11986702310289066,RELIANCE announces investment in green energy (Ref: 652),1
2025-01-16,1253.8920943102864,1269.9280238633037,1246.3223515830243,1261.4119873046875,14117603,0.0,0.0,RELIANCE,-0.21843413967641323,New regulatory norms for energy sector impact RELIANCE (Ref: 851),1
2025-01-17,1316.9900509904955,1320.7251333812799,1279.888232575373,1297.169189453125,29366277,0.0,0.0,RELIANCE,0.09713277524311636,Global oil prices impact RELIANCE refining margins (Ref: 579),1
2025-01-20,1310.764916385877,1310.764916385877,1295.0775703121099,1300.2568359375,14040244,0.0,0.0,RELIANCE,-0.6060571498615772,RELIANCE reaches new production milestone (Ref: 107),0
2025-01-21,1305.2868371165837,1307.776892128252,1265.1471016946018,1268.6331787109375,14562976,0.0,0.0,RELIANCE,0.7553754973692681,Global oil prices impact RELIANCE refining margins (Ref: 814),1
2025-01-22,1273.2149526536994,1277.7966294698952,1263.6530443254642,1272.0196533203125,10273590,0.0,0.0,RELIANCE,0.6920351716658126,RELIANCE announces investment in green energy (Ref: 997),0
2025-01-23,1264.9478840486133,1272.2686211078578,1256.581275301743,1258.6231689453125,8720682,0.0,0.0,RELIANCE,0.6692565625823583,New regulatory norms for energy sector impact RELIANCE (Ref: 321),0
2025-01-24,1260.9638702056575,1267.9360243063209,1238.5533748820974,1241.34228515625,14235970,0.0,0.0,RELIANCE,-0.18885466369166237,RELIANCE reaches new production milestone (Ref: 987),0
2025-01-27,1234.1708090151494,1235.515414368934,1215.1468135462453,1224.4595947265625,9536019,0.0,0.0,RELIANCE,0.10566302848675879,RELIANCE announces investment in green energy (Ref: 472),1
2025-01-28,1233.0752790316255,1239.7984277662488,1213.6528493538253,1229.4896240234375,10568025,0.0,0.0,RELIANCE,-0.7323497909741274,RELIANCE announces investment in green energy (Ref: 610),1
2025-01-29,1231.0832160878692,1237.8063647194172,1223.1648896668228,1230.585205078125,5928156,0.0,0.0,RELIANCE,0.6096333700368457,RELIANCE announces investment in green energy (Ref: 589),1
2025-01-30,1230.635044492625,1251.9996679975989,1227.497550840604,1248.0654296875,9269259,0.0,0.0,RELIANCE,0.09833188712155894,RELIANCE reaches new production milestone (Ref: 989),1
2025-01-31,1250.8541794958078,1261.9598488917904,1244.0314532484974,1260.0673828125,6584612,0.0,0.0,RELIANCE,0.15047970524752474,Global oil prices impact RELIANCE refining margins (Ref: 365),0
2025-02-01,1260.0673469134033,1265.495739501575,1236.0632421918099,1259.5693359375,7118453,0.0,0.0,RELIANCE,-0.2074497812030236,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-02-03,1246.0235355947286,1251.003645649064,1232.6270881824535,1240.94384765625,9252345,0.0,0.0,RELIANCE,-0.12826825521929985,New regulatory norms for energy sector impact RELIANCE (Ref: 386),1
2025-02-04,1243.0852829885687,1283.6731787459128,1241.6409781641657,1280.08740234375,16691069,0.0,0.0,RELIANCE,0.6593033642840362,RELIANCE reaches new production milestone (Ref: 830),0
2025-02-05,1277.5476050956522,1285.366353249074,1271.6212014188793,1273.115234375,10112028,0.0,0.0,RELIANCE,-0.28880424026660134,RELIANCE announces investment in green energy (Ref: 783),1
2025-02-06,1268.6331564996678,1282.8763195509282,1265.2965071593937,1276.4520263671875,9956001,0.0,0.0,RELIANCE,-0.21340261452727993,RELIANCE reaches new production milestone (Ref: 360),0
2025-02-07,1271.073491533156,1278.5933846345008,1256.979756005846,1261.6610107421875,8764283,0.0,0.0,RELIANCE,-0.06169817763891383,RELIANCE announces investment in green energy (Ref: 924),0
2025-02-10,1259.469777897567,1261.461821832557,1240.5952102474196,1248.6629638671875,6970972,0.0,0.0,RELIANCE,0.1052511596846537,Global oil prices impact RELIANCE refining margins (Ref: 717),0
2025-02-11,1259.5196705337273,1259.5196705337273,1225.2066396338644,1229.937744140625,8859714,0.0,0.0,RELIANCE,-0.7029495637898888,RELIANCE announces investment in green energy (Ref: 652),0
2025-02-12,1214.5989377224967,1222.0193743195214,1188.6027887286011,1211.7105712890625,21131654,0.0,0.0,RELIANCE,0.7641853752032166,New regulatory norms for energy sector impact RELIANCE (Ref: 851),0
2025-02-13,1212.2086229517822,1223.1150152108587,1207.1786632211406,1211.2623291015625,8511216,0.0,0.0,RELIANCE,-0.29062882072034746,Global oil prices impact RELIANCE refining margins (Ref: 579),1
2025-02-14,1214.1507532507958,1219.1308629852126,1200.6546072366423,1212.40771484375,10298145,0.0,0.0,RELIANCE,0.4606722584935272,RELIANCE reaches new production milestone (Ref: 107),1
2025-02-17,1206.2821918357026,1222.6169765728448,1199.7084711054922,1220.02734375,8166683,0.0,0.0,RELIANCE,0.5444180944262917,Global oil prices impact RELIANCE refining margins (Ref: 814),1
2025-02-18,1219.9775298877432,1225.0074896525716,1211.2623373341316,1220.525390625,6673250,0.0,0.0,RELIANCE,-0.05815035961120929,RELIANCE announces investment in green energy (Ref: 997),1
2025-02-19,1214.6488125132394,1227.8461038341088,1212.706618273488,1222.567138671875,6217338,0.0,0.0,RELIANCE,-0.5231688825029682,New regulatory norms for energy sector impact RELIANCE (Ref: 321),1
2025-02-20,1219.0810452834291,1234.4198079853766,1217.1388510698625,1228.0950927734375,7795582,0.0,0.0,RELIANCE,-0.6051052668512666,RELIANCE reaches new production milestone (Ref: 987),0
2025-02-21,1223.8121434284387,1235.0672403005465,1217.2882724889691,1223.264404296875,6904025,0.0,0.0,RELIANCE,0.7458668578480716,RELIANCE announces investment in green energy (Ref: 472),0
2025-02-24,1211.7105497558396,1218.3838481751116,1205.68456833515,1209.718505859375,7172498,0.0,0.0,RELIANCE,0.7400236251923682,RELIANCE announces investment in green energy (Ref: 610),0
2025-02-25,1206.1826029932777,1216.1428226711741,1196.7203942992758,1199.21044921875,11552182,0.0,0.0,RELIANCE,-0.6092825235798138,RELIANCE announces investment in green energy (Ref: 589),1
2025-02-27,1207.975493883109,1210.166693583284,1195.8738026303336,1202.298095703125,11509215,0.0,0.0,RELIANCE,-0.40821597700322415,RELIANCE reaches new production milestone (Ref: 989),0
2025-02-28,1197.218393771922,1212.5073065135477,1188.5530513693543,1195.325927734375,23007298,0.0,0.0,RELIANCE,0.2570212256467508,Global oil prices impact RELIANCE refining margins (Ref: 365),0
2025-03-03,1199.2104168056296,1201.6506219268736,1151.4013636439433,1166.5906982421875,17944938,0.0,0.0,RELIANCE,0.7986539982567971,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-03-04,1157.576687742468,1169.3297956512124,1154.9373267832577,1157.2779541015625,11377373,0.0,0.0,RELIANCE,-0.7032120045648491,New regulatory norms for energy sector impact RELIANCE (Ref: 386),1
2025-03-05,1156.3815647449799,1178.2940491759787,1152.3974766666165,1170.9234619140625,8664095,0.0,0.0,RELIANCE,-0.03784220184872744,RELIANCE reaches new production milestone (Ref: 830),1
2025-03-06,1192.2383549047067,1209.1208794668382,1180.4355183146993,1204.7882080078125,14468014,0.0,0.0,RELIANCE,-0.15805896337519754,RELIANCE announces investment in green energy (Ref: 783),1
2025-03-07,1211.1627762331514,1249.8084792402678,1207.178688153437,1244.828369140625,16474965,0.0,0.0,RELIANCE,0.07204805388255475,RELIANCE reaches new production milestone (Ref: 360),0
2025-03-10,1240.0473535020744,1252.9956391209716,1230.4855669004469,1233.4736328125,11931051,0.0,0.0,RELIANCE,0.6842367755766421,RELIANCE announces investment in green energy (Ref: 924),1
2025-03-11,1235.0672477916657,1244.5294565449083,1224.858022557904,1242.3382568359375,10089838,0.0,0.0,RELIANCE,0.09078958502800494,Global oil prices impact RELIANCE refining margins (Ref: 717),1
2025-03-12,1252.995610693361,1257.9757204337955,1239.0513034201438,1252.0494384765625,11977555,0.0,0.0,RELIANCE,-0.7235675840764529,RELIANCE announces investment in green energy (Ref: 652),0
2025-03-13,1255.0376050433522,1259.1212710412995,1238.901975238559,1242.9359130859375,9505270,0.0,0.0,RELIANCE,0.3665299713310457,New regulatory norms for energy sector impact RELIANCE (Ref: 851),0
2025-03-17,1237.208673957254,1252.3980085038181,1228.1946267891797,1233.9217529296875,16640917,0.0,0.0,RELIANCE,-0.6869480094173254,Global oil prices impact RELIANCE refining margins (Ref: 579),0
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,0.0,0.0,RELIANCE,0.395476901794662,RELIANCE reaches new production milestone (Ref: 107),1
2025-03-19,1236.113132982547,1248.2645525643281,1233.8720835165427,1242.1888427734375,16162399,0.0,0.0,RELIANCE,0.3865950359587089,Global oil prices impact RELIANCE refining margins (Ref: 814),1
2025-03-20,1246.8700894970418,1267.9359786597456,1245.0773228865291,1264.101318359375,15971477,0.0,0.0,RELIANCE,0.3260560381118567,RELIANCE announces investment in green energy (Ref: 997),1
2025-03-21,1269.927977701306,1275.9041093610767,1265.0474458622177,1271.2725830078125,21780769,0.0,0.0,RELIANCE,-0.368561860211838,New regulatory norms for energy sector impact RELIANCE (Ref: 321),1
2025-03-24,1285.86434660882,1300.8046759652354,1279.141198398433,1296.920166015625,20299319,0.0,0.0,RELIANCE,0.5916032336503225,RELIANCE reaches new production milestone (Ref: 987),0
2025-03-25,1302.497915186312,1302.497915186312,1277.4977874103538,1280.33642578125,13713899,0.0,0.0,RELIANCE,0.35727951084568366,RELIANCE announces investment in green energy (Ref: 472),0
2025-03-26,1285.8643858858131,1288.6532960847499,1263.7028966635362,1267.98583984375,12074747,0.0,0.0,RELIANCE,0.48560259877086054,RELIANCE announces investment in green energy (Ref: 610),1
2025-03-27,1273.0655062272906,1279.8882324099652,1266.242780044616,1273.115234375,15028056,0.0,0.0,RELIANCE,0.1788682151266634,RELIANCE announces investment in green energy (Ref: 589),0
2025-03-28,1274.9081198538831,1290.5954658598978,1263.9518781988888,1270.027587890625,18147129,0.0,0.0,RELIANCE,0.058110091106473916,RELIANCE reaches new production milestone (Ref: 989),0
2025-04-01,1259.5693287834792,1272.8164693011493,1244.330265958221,1247.6170654296875,12099648,0.0,0.0,RELIANCE,0.3537437626760487,Global oil prices impact RELIANCE refining margins (Ref: 365),0
2025-04-02,1242.5873186806543,1250.5554948342144,1238.9518139936486,1246.1729736328125,10142590,0.0,0.0,RELIANCE,0.019471254336902,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-04-03,1228.145018441354,1246.8204315907722,1228.145018441354,1243.732666015625,7434366,0.0,0.0,RELIANCE,-0.5900280747918786,New regulatory norms for energy sector impact RELIANCE (Ref: 386),0
2025-04-04,1236.1628160172713,1240.4954871764826,1188.4036122186155,1199.9075927734375,17908652,0.0,0.0,RELIANCE,0.41112407434420195,RELIANCE reaches new production milestone (Ref: 830),0
2025-04-07,1127.6960086529814,1166.590714623955,1110.415052053189,1161.062744140625,22156106,0.0,0.0,RELIANCE,0.1533923932216249,RELIANCE announces investment in green energy (Ref: 783),1
2025-04-08,1167.3378163352843,1191.8399338970503,1158.6724733291408,1177.4971923828125,19555040,0.0,0.0,RELIANCE,0.24212676334148275,RELIANCE reaches new production milestone (Ref: 360),1
2025-04-09,1164.8477193030515,1185.0670143686195,1163.3536863154889,1180.6346435546875,10223104,0.0,0.0,RELIANCE,0.4267980924718664,RELIANCE announces investment in green energy (Ref: 924),1
2025-04-11,1190.3957018139643,1217.786306450343,1190.3957018139643,1214.1009521484375,11224242,0.0,0.0,RELIANCE,0.6109450116128148,Global oil prices impact RELIANCE refining margins (Ref: 717),1
2025-04-15,1246.0235343416643,1246.0235343416643,1232.1788040875913,1235.1668701171875,13378535,0.0,0.0,RELIANCE,0.05512527635869746,RELIANCE announces investment in green energy (Ref: 652),0
2025-04-16,1229.1907298200806,1235.9637280756608,1224.1110419207541,1234.3701171875,8248464,0.0,0.0,RELIANCE,0.5878074339259551,New regulatory norms for energy sector impact RELIANCE (Ref: 851),1
2025-04-17,1235.266450081142,1275.1073305428426,1222.7165970526498,1269.4300537109375,15398401,0.0,0.0,RELIANCE,-0.3339652301381271,Global oil prices impact RELIANCE refining margins (Ref: 579),1
2025-04-21,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,0.0,0.0,RELIANCE,-0.32000389355257575,RELIANCE reaches new production milestone (Ref: 107),0
2025-04-22,1294.8286411452223,1298.713151385602,1281.1831879455033,1286.0635986328125,13051707,0.0,0.0,RELIANCE,0.6102906309458258,Global oil prices impact RELIANCE refining margins (Ref: 814),1
2025-04-23,1291.840547250601,1300.8047453425481,1280.286716249035,1294.82861328125,10480888,0.0,0.0,RELIANCE,0.6727711320460688,RELIANCE announces investment in green energy (Ref: 997),1
2025-04-24,1287.2588872304611,1299.3107293954529,1285.1672652984741,1296.4222412109375,10468940,0.0,0.0,RELIANCE,0.5454463879942832,New regulatory norms for energy sector impact RELIANCE (Ref: 321),0
2025-04-25,1298.3146947064158,1319.928323767296,1282.9759313802824,1295.22705078125,14431012,0.0,0.0,RELIANCE,-0.358332788711482,RELIANCE reaches new production milestone (Ref: 987),1
2025-04-28,1334.669497851195,1369.1318351951852,1314.9482133535364,1363.35498046875,31104496,0.0,0.0,RELIANCE,-0.008847009913057313,RELIANCE announces investment in green energy (Ref: 472),1
2025-04-29,1365.5461749701867,1405.2874774645995,1364.5501529607263,1394.1319580078125,32538970,0.0,0.0,RELIANCE,0.13263811499668576,RELIANCE announces investment in green energy (Ref: 610),1
2025-04-30,1396.4228227174156,1406.7814756764847,1363.5540972183608,1399.410888671875,25480745,0.0,0.0,RELIANCE,0.11762306750297302,RELIANCE announces investment in green energy (Ref: 589),1
2025-05-02,1408.3751233126775,1421.024554216323,1403.4945911426703,1414.152099609375,13007841,0.0,0.0,RELIANCE,0.6166746228219273,RELIANCE reaches new production milestone (Ref: 989),1
2025-05-05,1425.3074680112338,1433.773654928142,1421.2238021682567,1425.6063232421875,12685649,0.0,0.0,RELIANCE,-0.4398831899271256,Global oil prices impact RELIANCE refining margins (Ref: 365),0
2025-05-06,1425.3074785225756,1426.3035005201455,1404.9886054552057,1415.2476806640625,14084117,0.0,0.0,RELIANCE,0.2862046797550044,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-05-07,1415.2476117092147,1418.733688530858,1397.1199392858432,1400.4068603515625,13440169,0.0,0.0,RELIANCE,-0.43461257405058373,New regulatory norms for energy sector impact RELIANCE (Ref: 386),1
2025-05-08,1398.51446598441,1415.1481063364454,1392.438756100913,1401.4029541015625,16106175,0.0,0.0,RELIANCE,0.4764074306111947,RELIANCE reaches new production milestone (Ref: 830),0
2025-05-09,1379.9884666950659,1389.251519832932,1369.032224808638,1371.721435546875,13668904,0.0,0.0,RELIANCE,-0.572983930769617,RELIANCE announces investment in green energy (Ref: 783),1
2025-05-12,1394.430721507353,1433.275577320772,1394.430721507353,1430.7855224609375,10674081,0.0,0.0,RELIANCE,0.6629805010402998,RELIANCE reaches new production milestone (Ref: 360),0
2025-05-13,1427.7974767909468,1441.9409399606418,1406.7814377941193,1410.0682373046875,11407896,0.0,0.0,RELIANCE,-0.39017289876064487,RELIANCE announces investment in green energy (Ref: 924),1
2025-05-14,1414.3512435205853,1424.2118856620737,1409.8691445094285,1418.7337646484375,5570160,0.0,0.0,RELIANCE,-0.0834806252836302,Global oil prices impact RELIANCE refining margins (Ref: 717),1
2025-05-15,1419.3313670179805,1455.5865925696291,1407.0802476372012,1448.4151611328125,20177211,0.0,0.0,RELIANCE,-0.23755902439979604,RELIANCE announces investment in green energy (Ref: 652),1
2025-05-16,1447.4191020051853,1455.1881221330052,1441.542669553187,1450.6064453125,9036695,0.0,0.0,RELIANCE,-0.6394621581429458,New regulatory norms for energy sector impact RELIANCE (Ref: 851),0
2025-05-19,1446.3234565863577,1448.81351147394,1432.4787270944578,1435.0684814453125,6195791,0.0,0.0,RELIANCE,-0.7153317508167346,Global oil prices impact RELIANCE refining margins (Ref: 579),0
2025-05-20,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,0.0,0.0,RELIANCE,0.1384166071716859,RELIANCE reaches new production milestone (Ref: 107),1
2025-05-21,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,0.0,0.0,RELIANCE,0.21075976845278666,Global oil prices impact RELIANCE refining margins (Ref: 814),0
2025-05-22,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,0.0,0.0,RELIANCE,-0.6515058998154603,RELIANCE announces investment in green energy (Ref: 997),1
2025-05-23,1401.0045498118507,1428.0964217220903,1401.0045498118507,1421.124267578125,6474883,0.0,0.0,RELIANCE,-0.5027593983958829,New regulatory norms for energy sector impact RELIANCE (Ref: 321),1
2025-05-26,1426.3034970063507,1435.2676949623963,1419.430920923106,1429.0924072265625,4842944,0.0,0.0,RELIANCE,-0.6563802808206435,RELIANCE reaches new production milestone (Ref: 987),0
2025-05-27,1420.4269591196573,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,0.0,0.0,RELIANCE,0.40403871423721505,RELIANCE announces investment in green energy (Ref: 472),0
2025-05-28,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,0.0,0.0,RELIANCE,0.7005240463097084,RELIANCE announces investment in green energy (Ref: 610),1
2025-05-29,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,0.0,0.0,RELIANCE,0.6605188531715531,RELIANCE announces investment in green energy (Ref: 589),1
2025-05-30,1412.3591925541664,1424.9090454066043,1404.0921613404494,1415.2476806640625,13788484,0.0,0.0,RELIANCE,-0.2193514127819134,RELIANCE reaches new production milestone (Ref: 989),0
2025-06-02,1406.4826830156508,1411.8612262898896,1390.0483195350275,1408.0762939453125,8098668,0.0,0.0,RELIANCE,0.39827990591067053,Global oil prices impact RELIANCE refining margins (Ref: 365),0
2025-06-03,1416.6421539546416,1420.8253977642241,1397.8173136420837,1399.908935546875,11252626,0.0,0.0,RELIANCE,-0.34170487061442717,New regulatory norms for energy sector impact RELIANCE (Ref: 403),1
2025-06-04,1409.0722382665938,1420.0284799827916,1400.506473605418,1417.8372802734375,8126827,0.0,0.0,RELIANCE,0.3880094402447305,New regulatory norms for energy sector impact RELIANCE (Ref: 386),1
2025-06-05,1422.3193687346825,1448.913106617055,1417.9368477633755,1436.662109375,13716817,0.0,0.0,RELIANCE,0.3366531829860553,RELIANCE reaches new production milestone (Ref: 830),1
2025-06-06,1435.2676355449807,1445.7258660607492,1431.28354772945,1437.7576904296875,8182161,0.0,0.0,RELIANCE,-0.7718944333383517,RELIANCE announces investment in green energy (Ref: 783),1
2025-06-09,1451.204075048637,1451.70208605586,1439.5506661134996,1443.0367431640625,7885125,0.0,0.0,RELIANCE,-0.37818160819246177,RELIANCE reaches new production milestone (Ref: 360),0
2025-06-10,1444.2318404180787,1448.1163503747662,1430.2875329933524,1432.777587890625,7913181,0.0,0.0,RELIANCE,-0.44938776169366257,RELIANCE announces investment in green energy (Ref: 924),1
2025-06-11,1440.0485867347081,1462.7578142878924,1437.3592545136698,1443.13623046875,8195700,0.0,0.0,RELIANCE,-0.07249862205011637,Global oil prices impact RELIANCE refining margins (Ref: 717),0
2025-06-12,1447.7179200254843,1451.2039968882907,1428.6939248911115,1435.865234375,8828114,0.0,0.0,RELIANCE,-0.6892436461435664,RELIANCE announces investment in green energy (Ref: 652),0
2025-06-13,1418.335338487147,1429.7895915718395,1408.6739736495979,1422.2198486328125,9757276,0.0,0.0,RELIANCE,-0.4217235692464971,New regulatory norms for energy sector impact RELIANCE (Ref: 851),1
2025-06-16,1421.223780491138,1436.6621211041454,1418.7337255535563,1432.0804443359375,8458093,0.0,0.0,RELIANCE,0.2570434931425085,Global oil prices impact RELIANCE refining margins (Ref: 579),0
2025-06-17,1442.2398094911548,1442.2398094911548,1420.12817043809,1425.506591796875,10366599,0.0,0.0,RELIANCE,0.07807501855131671,RELIANCE reaches new production milestone (Ref: 107),0
2025-06-18,1424.3114328610282,1437.0605628519918,1420.028489708749,1424.4110107421875,6681735,0.0,0.0,RELIANCE,0.30454991879780735,Global oil prices impact RELIANCE refining margins (Ref: 814),1
2025-06-19,1424.4110453044384,1434.1721095891817,1420.0285241646616,1427.598388671875,10007230,0.0,0.0,RELIANCE,0.5918972518772161,RELIANCE announces investment in green energy (Ref: 997),1
2025-06-20,1425.3075053013417,1465.148385952672,1422.4190171371765,1460.367431640625,29010635,0.0,0.0,RELIANCE,-0.47977707277749637,New regulatory norms for energy sector impact RELIANCE (Ref: 321),0
2025-06-23,1447.2199506188397,1457.9770367383994,1436.2637087352834,1451.0048828125,5989078,0.0,0.0,RELIANCE,0.12067983736999255,RELIANCE reaches new production milestone (Ref: 987),0
2025-06-24,1459.1721495093714,1469.1323689599471,1437.359244595668,1445.0286865234375,16402744,0.0,0.0,RELIANCE,-0.48784846625826006,RELIANCE announces investment in green energy (Ref: 472),1
2025-06-25,1458.1762135192969,1466.5428226679085,1454.690136506102,1461.463134765625,7525851,0.0,0.0,RELIANCE,0.7910423520455723,RELIANCE announces investment in green energy (Ref: 610),1
2025-06-26,1463.2558362824063,1492.8377614283193,1459.2717484446844,1489.3516845703125,14657893,0.0,0.0,RELIANCE,0.5339168978523119,RELIANCE announces investment in green energy (Ref: 589),1
2025-06-27,1493.4353527246628,1515.9454247275912,1490.9452978220222,1509.3717041015625,11117052,0.0,0.0,RELIANCE,-0.6232172567594845,RELIANCE reaches new production milestone (Ref: 989),0
2025-06-30,1507.7781788170053,1518.734421010171,1490.0489382705405,1494.630615234375,8409527,0.0,0.0,RELIANCE,0.28078360944178304,Global oil prices impact RELIANCE refining margins (Ref: 365),1
2025-07-01,1494.630607775488,1525.3081343971446,1494.132596769193,1522.320068359375,10368523,0.0,0.0,RELIANCE,0.16201518146645433,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-07-02,1522.3200879079554,1523.9136988316197,1502.6983810571346,1512.75830078125,6361002,0.0,0.0,RELIANCE,0.4287808336659007,New regulatory norms for energy sector impact RELIANCE (Ref: 386),0
2025-07-03,1514.7502729656235,1525.8060926058627,1506.9812529023668,1511.76220703125,11283291,0.0,0.0,RELIANCE,-0.15004227333939857,RELIANCE reaches new production milestone (Ref: 830),1
2025-07-04,1517.9375659885409,1523.913698138102,1511.1645675851503,1521.2244873046875,6603501,0.0,0.0,RELIANCE,0.6546847975680152,RELIANCE announces investment in green energy (Ref: 783),1
2025-07-07,1520.5271677380254,1538.65484117058,1518.933556847784,1535.367919921875,7251074,0.0,0.0,RELIANCE,-0.11585165319618329,RELIANCE reaches new production milestone (Ref: 360),0
2025-07-08,1529.8897875590692,1538.7544076502807,1524.1128113419518,1531.4833984375,7171261,0.0,0.0,RELIANCE,0.7332604790774973,RELIANCE announces investment in green energy (Ref: 924),0
2025-07-09,1530.586937987722,1544.8301010282516,1504.0927774643353,1512.9573974609375,8870660,0.0,0.0,RELIANCE,-0.013173066064025463,Global oil prices impact RELIANCE refining margins (Ref: 717),0
2025-07-10,1513.654605815878,1518.6347158851345,1501.5031858807802,1511.16455078125,10047129,0.0,0.0,RELIANCE,0.7069389340948851,RELIANCE announces investment in green energy (Ref: 652),0
2025-07-11,1505.9852937598653,1508.9733598189127,1484.3716645666439,1489.2520751953125,7234991,0.0,0.0,RELIANCE,-0.07014609958825191,New regulatory norms for energy sector impact RELIANCE (Ref: 851),0
2025-07-14,1486.263916129696,1494.0329360309418,1473.2160528053016,1477.7977294921875,10311846,0.0,0.0,RELIANCE,0.40223048296349284,Global oil prices impact RELIANCE refining margins (Ref: 579),1
2025-07-15,1480.2878335086834,1490.5469086437597,1476.503022895967,1479.4910888671875,8132454,0.0,0.0,RELIANCE,-0.22505878692703085,RELIANCE reaches new production milestone (Ref: 107),1
2025-07-16,1467.1403332858122,1485.068728397248,1465.6463003598592,1479.690185546875,10409983,0.0,0.0,RELIANCE,-0.5212104097724353,Global oil prices impact RELIANCE refining margins (Ref: 814),0
2025-07-17,1481.4830970988435,1483.674296790977,1468.0368005528198,1470.52685546875,11854613,0.0,0.0,RELIANCE,-0.3395062587230731,RELIANCE announces investment in green energy (Ref: 997),0
2025-07-18,1478.8934598804974,1478.8934598804974,1463.2558421043927,1470.12841796875,10296318,0.0,0.0,RELIANCE,-0.15579278315296374,New regulatory norms for energy sector impact RELIANCE (Ref: 321),0
2025-07-21,1459.1722169809668,1470.128458883213,1417.4388712363768,1422.9169921875,22442744,0.0,0.0,RELIANCE,-0.7246218288078241,RELIANCE reaches new production milestone (Ref: 987),0
2025-07-22,1421.721828538219,1426.2039275426996,1405.0881881707605,1407.179931640625,20396320,0.0,0.0,RELIANCE,-0.7681411374183504,RELIANCE announces investment in green energy (Ref: 472),1
2025-07-23,1420.3273163904719,1420.3273163904719,1408.7734859597779,1418.932861328125,8354596,0.0,0.0,RELIANCE,-0.7942182164275353,RELIANCE announces investment in green energy (Ref: 610),0
2025-07-24,1413.554298653669,1417.3392306864348,1390.4466381154343,1397.3192138671875,14740507,0.0,0.0,RELIANCE,-0.489824063475591,RELIANCE announces investment in green energy (Ref: 589),0
2025-07-25,1393.3351272649268,1395.4267490386208,1378.593953801798,1386.1636962890625,11854722,0.0,0.0,RELIANCE,-0.6943121622978654,RELIANCE reaches new production milestone (Ref: 989),0
2025-07-28,1386.7614543919697,1402.199795115413,1379.490445288333,1382.080078125,7748361,0.0,0.0,RELIANCE,-0.4107043720376533,Global oil prices impact RELIANCE refining margins (Ref: 365),1
2025-07-29,1377.4984422704579,1414.550412474214,1377.4984422704579,1411.4627685546875,10750072,0.0,0.0,RELIANCE,-0.10641660093393879,New regulatory norms for energy sector impact RELIANCE (Ref: 403),0
2025-07-30,1412.458776601272,1417.6381639620695,1395.7256799199,1404.4906005859375,7209849,0.0,0.0,RELIANCE,0.008728000773820965,New regulatory norms for energy sector impact RELIANCE (Ref: 386),0
2025-07-31,1382.5780559389787,1397.0203743336986,1376.7015020683227,1384.669677734375,17065827,0.0,0.0,RELIANCE,0.3420276641377322,RELIANCE reaches new production milestone (Ref: 830),1
2025-08-01,1381.3828853186424,1400.3073026227253,1378.7932525308158,1388.15576171875,10321171,0.0,0.0,RELIANCE,-0.43070719450027917,RELIANCE announces investment in green energy (Ref: 783),1
2025-08-04,1389.5502251510159,1410.466686507784,1386.1637261382157,1405.885009765625,6312820,0.0,0.0,RELIANCE,-0.26285786540061984,RELIANCE reaches new production milestone (Ref: 360),0
2025-08-05,1405.38696851784,1405.38696851784,1382.5780415934858,1386.1636962890625,9315972,0.0,0.0,RELIANCE,-0.49446339221162994,RELIANCE announces investment in green energy (Ref: 924),1
